id,billboard_id,track_title,track_performer,file_path,jams_path
billboard_716,0627,Nick of Time,Bonnie Raitt,../../partitions/billboard/raw/original/0627/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_716.jams
billboard_717,0415,Golden Years,David Bowie,../../partitions/billboard/raw/original/0415/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_717.jams
billboard_718,0071,Paradise by the Dashboard Light,Meatloaf,../../partitions/billboard/raw/original/0071/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_718.jams
billboard_719,0085,I Just Can't Stop Loving You,Michael Jackson,../../partitions/billboard/raw/original/0085/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_719.jams
billboard_720,1157,Easy,The Commodores,../../partitions/billboard/raw/original/1157/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_720.jams
billboard_721,0872,Secret Love,Freddy Fender,../../partitions/billboard/raw/original/0872/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_721.jams
billboard_722,0618,Everybody Loves Somebody,Dean Martin,../../partitions/billboard/raw/original/0618/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_722.jams
billboard_723,0288,As Usual,Brenda Lee,../../partitions/billboard/raw/original/0288/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_723.jams
billboard_724,0886,Dance Hall Days,Wang Chung,../../partitions/billboard/raw/original/0886/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_724.jams
billboard_725,1168,Ode To Billie Joe,Bobbie Gentry,../../partitions/billboard/raw/original/1168/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_725.jams
billboard_726,1150,Rock This Town,Stray Cats,../../partitions/billboard/raw/original/1150/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_726.jams
billboard_727,0244,"Have You Seen Your Mother, Baby, Standing In The Shadow?",The Rolling Stones,../../partitions/billboard/raw/original/0244/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_727.jams
billboard_728,0412,Sunday Morning Sunshine,Harry Chapin,../../partitions/billboard/raw/original/0412/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_728.jams
billboard_729,0620,Twisting the Night Away,Rod Stewart,../../partitions/billboard/raw/original/0620/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_729.jams
billboard_730,0881,Don't stand so close to me,Police,../../partitions/billboard/raw/original/0881/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_730.jams
billboard_731,0875,She Thinks I Still Care,Elvis Presley,../../partitions/billboard/raw/original/0875/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_731.jams
billboard_732,0049,People,Barbara Streisand,../../partitions/billboard/raw/original/0049/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_732.jams
billboard_733,0888,Baby Don't Change Your Mind,Gladys Knight & The Pips,../../partitions/billboard/raw/original/0888/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_733.jams
billboard_734,1166,I Cried A Tear,LaVern Baker,../../partitions/billboard/raw/original/1166/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_734.jams
billboard_735,0616,Simon & Garfunkel,Mrs. Robinson,../../partitions/billboard/raw/original/0616/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_735.jams
billboard_736,1192,Standing In The Shadows Of Love,Four Tops,../../partitions/billboard/raw/original/1192/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_736.jams
billboard_737,0040,The Power,Snap,../../partitions/billboard/raw/original/0040/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_737.jams
billboard_738,0843,If I Could Turn Back Time,Cher,../../partitions/billboard/raw/original/0843/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_738.jams
billboard_739,0629,Beat It,Michael Jackson,../../partitions/billboard/raw/original/0629/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_739.jams
billboard_740,0275,Promises In The Dark,Pat Benatar,../../partitions/billboard/raw/original/0275/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_740.jams
billboard_741,1161,Daddy's Home,Cliff Richard,../../partitions/billboard/raw/original/1161/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_741.jams
billboard_742,0281,There's the Girl,Heart,../../partitions/billboard/raw/original/0281/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_742.jams
billboard_743,0844,Burning Down The House,Talking Heads,../../partitions/billboard/raw/original/0844/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_743.jams
billboard_744,0078,Dial My Heart,The Boys,../../partitions/billboard/raw/original/0078/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_744.jams
billboard_745,0448,Jump (for My Love),The Pointer Sisters,../../partitions/billboard/raw/original/0448/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_745.jams
billboard_746,0810,Unskinny Bop,Poison,../../partitions/billboard/raw/original/0810/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_746.jams
billboard_747,0221,Feel Like Making Love,Roberta Flack,../../partitions/billboard/raw/original/0221/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_747.jams
billboard_748,0477,Carrie-Anne,The Hollies,../../partitions/billboard/raw/original/0477/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_748.jams
billboard_749,0645,(Sittin' On) The Dock Of The Bay,Otis Redding,../../partitions/billboard/raw/original/0645/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_749.jams
billboard_750,0483,Right Place Wrong Time,Dr. John,../../partitions/billboard/raw/original/0483/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_750.jams
billboard_751,1135,Loving Her Was Easier,Kris Kristofferson,../../partitions/billboard/raw/original/1135/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_751.jams
billboard_752,0689,"The Anaheim, Azusa & Cucamonga Sewing Circle, Book Review And Timing Association",Jan & Dean,../../partitions/billboard/raw/original/0689/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_752.jams
billboard_753,1132,Those Lazy-Hazy-Crazy Days Of Summer,Nat King Cole,../../partitions/billboard/raw/original/1132/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_753.jams
billboard_754,1300,Where The Streets Have No Names,Pet Shop Boys,../../partitions/billboard/raw/original/1300/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_754.jams
billboard_755,0484,Heart in Hand,Brenda Lee,../../partitions/billboard/raw/original/0484/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_755.jams
billboard_756,0828,Journey To The Center Of The Mind,The Amboy Dukes,../../partitions/billboard/raw/original/0828/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_756.jams
billboard_757,0479,Wendy,The Beach Boys,../../partitions/billboard/raw/original/0479/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_757.jams
billboard_758,0821,Just Like Jesse James,Cher,../../partitions/billboard/raw/original/0821/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_758.jams
billboard_759,0680,Years Ago,George Harrison,../../partitions/billboard/raw/original/0680/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_759.jams
billboard_760,1104,What You See Is What You Get,Tina Turner,../../partitions/billboard/raw/original/1104/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_760.jams
billboard_761,0022,Never My Love,The 5th Dimension,../../partitions/billboard/raw/original/0022/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_761.jams
billboard_762,0210,She's A Lady,Tom Jones,../../partitions/billboard/raw/original/0210/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_762.jams
billboard_763,0674,Sugar Shack,The Fireballs,../../partitions/billboard/raw/original/0674/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_763.jams
billboard_764,0446,Back Home Again,John Denver,../../partitions/billboard/raw/original/0446/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_764.jams
billboard_765,0228,Still Cruisin,The Beach Boys,../../partitions/billboard/raw/original/0228/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_765.jams
billboard_766,0217,Jessie's Girl,Rick Springfield,../../partitions/billboard/raw/original/0217/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_766.jams
billboard_767,0025,Chicago,Graham Nash,../../partitions/billboard/raw/original/0025/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_767.jams
billboard_768,0819,Mercy Mercy Me (The Ecology),Marvin Gaye,../../partitions/billboard/raw/original/0819/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_768.jams
billboard_769,1103,The Twist,Chubby Checker,../../partitions/billboard/raw/original/1103/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_769.jams
billboard_770,0687,Need You Tonight,INXS,../../partitions/billboard/raw/original/0687/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_770.jams
billboard_771,0391,It's Your Thing,The Isley Brothers,../../partitions/billboard/raw/original/0391/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_771.jams
billboard_772,1071,Rock And Roll Never Forgets,Bob Seger,../../partitions/billboard/raw/original/1071/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_772.jams
billboard_773,0157,Sleep Walk,Santo & Johnny,../../partitions/billboard/raw/original/0157/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_773.jams
billboard_774,1085,Make Me Smile,Chicago,../../partitions/billboard/raw/original/1085/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_774.jams
billboard_775,0533,Baby You're Right,James Brown,../../partitions/billboard/raw/original/0533/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_775.jams
billboard_776,0701,White Wedding,Billy Idol,../../partitions/billboard/raw/original/0701/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_776.jams
billboard_777,0954,I Cried A Tear,LaVern Baker,../../partitions/billboard/raw/original/0954/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_777.jams
billboard_778,0168,The Animals,San Franciscan Nights,../../partitions/billboard/raw/original/0168/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_778.jams
billboard_779,0706,Living In The Past,Jethro Tull,../../partitions/billboard/raw/original/0706/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_779.jams
billboard_780,0150,What's Love Got To Do With It,Tina Turner,../../partitions/billboard/raw/original/0150/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_780.jams
billboard_781,1082,Take Me Down,Alabama,../../partitions/billboard/raw/original/1082/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_781.jams
billboard_782,0362,Last Kiss,Wednesday,../../partitions/billboard/raw/original/0362/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_782.jams
billboard_783,1076,Can We Still Be Friends,Todd Rundgren,../../partitions/billboard/raw/original/1076/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_783.jams
billboard_784,0396,Fever,Peggy Lee,../../partitions/billboard/raw/original/0396/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_784.jams
billboard_785,1244,Help!,The Beatles,../../partitions/billboard/raw/original/1244/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_785.jams
billboard_786,1286,Sukiyaki,A Taste Of Honey,../../partitions/billboard/raw/original/1286/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_786.jams
billboard_787,0354,Philadelphia Freedom,Elton John,../../partitions/billboard/raw/original/0354/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_787.jams
billboard_788,0730,His Latest Flame,Elvis Presley,../../partitions/billboard/raw/original/0730/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_788.jams
billboard_789,0502,I've Been Loving You Too Long (To Stop Now),Otis Redding,../../partitions/billboard/raw/original/0502/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_789.jams
billboard_790,1040,Lay Down Sally,Eric Clapton,../../partitions/billboard/raw/original/1040/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_790.jams
billboard_791,0192,Unforgettable,Dinah Washington,../../partitions/billboard/raw/original/0192/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_791.jams
billboard_792,1272,Sidewalk Surfin',Jan & Dean,../../partitions/billboard/raw/original/1272/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_792.jams
billboard_793,0965,Sweet Soul Music,Arthur Conley,../../partitions/billboard/raw/original/0965/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_793.jams
billboard_794,0159,Little Sister,Elvis Presley,../../partitions/billboard/raw/original/0159/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_794.jams
billboard_795,0991,The Bitch Is Back,Elton John,../../partitions/billboard/raw/original/0991/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_795.jams
billboard_796,0195,Schoool's out,Alice Cooper,../../partitions/billboard/raw/original/0195/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_796.jams
billboard_797,0737,Shadow Dancing,Andy Gibb,../../partitions/billboard/raw/original/0737/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_797.jams
billboard_798,1281,When It's Love,Van Halen,../../partitions/billboard/raw/original/1281/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_798.jams
billboard_799,0353,I Can't Drive 55,Sammy Hagar,../../partitions/billboard/raw/original/0353/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_799.jams
billboard_800,0996,I Want To Take You Higher,Ike & Tina Turner,../../partitions/billboard/raw/original/0996/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_800.jams
billboard_801,1078,There'll Never Be,Switch,../../partitions/billboard/raw/original/1078/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_801.jams
billboard_802,0708,Sara Smile,Daryl Hall & John Oates,../../partitions/billboard/raw/original/0708/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_802.jams
billboard_803,0338,Through The Years,Kenny Rogers,../../partitions/billboard/raw/original/0338/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_803.jams
billboard_804,1013,Time Will Reveal,Debarge,../../partitions/billboard/raw/original/1013/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_804.jams
billboard_805,1221,I'm In Love,Wilson Pickett,../../partitions/billboard/raw/original/1221/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_805.jams
billboard_806,0797,I Don't Love You Anymore,Teddy Pendergrass,../../partitions/billboard/raw/original/0797/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_806.jams
billboard_807,0909,Kisses On The Wind,Neneh Cherry,../../partitions/billboard/raw/original/0909/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_807.jams
billboard_808,0307,Cruisin',Smokey Robinson,../../partitions/billboard/raw/original/0307/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_808.jams
billboard_809,0300,Here I Go Again,Whitesnake,../../partitions/billboard/raw/original/0300/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_809.jams
billboard_810,0790,Everybody Loves Me but You,Brenda Lee,../../partitions/billboard/raw/original/0790/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_810.jams
billboard_811,1226,All she wants is,Duran Duran,../../partitions/billboard/raw/original/1226/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_811.jams
billboard_812,1014,Play That Funky Music,Wild Cherry,../../partitions/billboard/raw/original/1014/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_812.jams
billboard_813,0309,All Through The Night,Cyndi Lauper,../../partitions/billboard/raw/original/0309/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_813.jams
billboard_814,0560,Cecilia,Simon & Garfunkel,../../partitions/billboard/raw/original/0560/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_814.jams
billboard_815,0752,Levon,Elton John,../../partitions/billboard/raw/original/0752/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_815.jams
billboard_816,0336,Your Love Has Lifted Me Higher,Rita Coolidge,../../partitions/billboard/raw/original/0336/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_816.jams
billboard_817,0104,We Two,Little River Band,../../partitions/billboard/raw/original/0104/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_817.jams
billboard_818,1210,Lovers Who Wander,Dion,../../partitions/billboard/raw/original/1210/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_818.jams
billboard_819,1022,Surrender,Cheap Trick,../../partitions/billboard/raw/original/1022/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_819.jams
billboard_820,0594,Situation,Yaz,../../partitions/billboard/raw/original/0594/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_820.jams
billboard_821,1228,Saturday Night,Bay City Rollers,../../partitions/billboard/raw/original/1228/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_821.jams
billboard_822,0900,I Wish It Would Rain,The Temptations,../../partitions/billboard/raw/original/0900/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_822.jams
billboard_823,1025,Over The Hills and Far Away,Led Zeppelin,../../partitions/billboard/raw/original/1025/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_823.jams
billboard_824,1217,Last Dance,Donna Summer,../../partitions/billboard/raw/original/1217/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_824.jams
billboard_825,0331,Jungle Boogie,Kool and the Gang,../../partitions/billboard/raw/original/0331/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_825.jams
billboard_826,0755,Smokin' In The Boys Room,Brownsville station,../../partitions/billboard/raw/original/0755/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_826.jams
billboard_827,0567,The Look,Roxette,../../partitions/billboard/raw/original/0567/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_827.jams
billboard_828,0736,Do I Do,Stevie Wonder,../../partitions/billboard/raw/original/0736/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_828.jams
billboard_829,0504,The Joker,Steve Miller Band,../../partitions/billboard/raw/original/0504/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_829.jams
billboard_830,0160,If you need me,Solomon Burke,../../partitions/billboard/raw/original/0160/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_830.jams
billboard_831,1280,Treat Her Like A Lady,Cornelius Brothers & Sister Rose,../../partitions/billboard/raw/original/1280/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_831.jams
billboard_832,0352,Good Vibrations,Marky Mark & The Funky Bunch,../../partitions/billboard/raw/original/0352/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_832.jams
billboard_833,1046,Jamie,Eddie Holland,../../partitions/billboard/raw/original/1046/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_833.jams
billboard_834,0194,Willie And The Hand Jive,Eric Clapton,../../partitions/billboard/raw/original/0194/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_834.jams
billboard_835,1274,She Bop,Cyndi Lauper,../../partitions/billboard/raw/original/1274/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_835.jams
billboard_836,0963,The Stroke,Billy Squier,../../partitions/billboard/raw/original/0963/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_836.jams
billboard_837,0709,Caught Up In The Rapture,Anita Baker,../../partitions/billboard/raw/original/0709/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_837.jams
billboard_838,0399,One Night,Elvis Presley,../../partitions/billboard/raw/original/0399/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_838.jams
billboard_839,1273,We Don't Talk Anymore,Cliff Richard,../../partitions/billboard/raw/original/1273/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_839.jams
billboard_840,1041,It Keeps Right On A-Hurtin',Johnny Tillotson,../../partitions/billboard/raw/original/1041/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_840.jams
billboard_841,0193,Shadow Dancing,Andy Gibb,../../partitions/billboard/raw/original/0193/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_841.jams
billboard_842,1287,Johnny Reb,Johnny Horton,../../partitions/billboard/raw/original/1287/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_842.jams
billboard_843,0355,"I Rise, I Fall",Johnny Tillotson,../../partitions/billboard/raw/original/0355/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_843.jams
billboard_844,0167,No Charge,Melba Montgomery,../../partitions/billboard/raw/original/0167/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_844.jams
billboard_845,0503,Good Vibrations,Marky Mark & The Funky Bunch,../../partitions/billboard/raw/original/0503/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_845.jams
billboard_846,0731,Lucille,Kenny Rogers,../../partitions/billboard/raw/original/0731/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_846.jams
billboard_847,0990,Shapes Of Things,The Yardbirds,../../partitions/billboard/raw/original/0990/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_847.jams
billboard_848,0158,Something About You,Level 42,../../partitions/billboard/raw/original/0158/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_848.jams
billboard_849,0964,Hello Hello,The Sopwith Camel,../../partitions/billboard/raw/original/0964/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_849.jams
billboard_850,0397,Kozmic Blues,Janis Joplin,../../partitions/billboard/raw/original/0397/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_850.jams
billboard_851,1245,Paper Roses,Marie Osmond,../../partitions/billboard/raw/original/1245/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_851.jams
billboard_852,0999,Hocus Pocus,Focus,../../partitions/billboard/raw/original/0999/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_852.jams
billboard_853,0707,This Should Go On Forever,Rod Bernard,../../partitions/billboard/raw/original/0707/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_853.jams
billboard_854,1048,Hooked On A Feeling,B.J. Thomas,../../partitions/billboard/raw/original/1048/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_854.jams
billboard_855,0952,Feelin' Satisfied,Boston,../../partitions/billboard/raw/original/0952/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_855.jams
billboard_856,1084,All Through The Night,Cyndi Lauper,../../partitions/billboard/raw/original/1084/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_856.jams
billboard_857,0364,Evil Ways,Santana,../../partitions/billboard/raw/original/0364/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_857.jams
billboard_858,0700,Does Anybody Really Know What Time It Is,Chicago,../../partitions/billboard/raw/original/0700/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_858.jams
billboard_859,1070,Every Time I Think Of You,The Babys,../../partitions/billboard/raw/original/1070/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_859.jams
billboard_860,0390,Young Hearts Run Free,Candi Staton,../../partitions/billboard/raw/original/0390/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_860.jams
billboard_861,1242,Last Dance,Donna Summer,../../partitions/billboard/raw/original/1242/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_861.jams
billboard_862,1289,There She Goes,The Las,../../partitions/billboard/raw/original/1289/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_862.jams
billboard_863,0169,Don Gibson,Sea of Heartbreak,../../partitions/billboard/raw/original/0169/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_863.jams
billboard_864,0559,Baby I'm Burnin',Dolly Parton,../../partitions/billboard/raw/original/0559/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_864.jams
billboard_865,0901,Country Road,James Taylor,../../partitions/billboard/raw/original/0901/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_865.jams
billboard_866,1229,You've got a Friend,Roberta Flack and Donny Hathaway,../../partitions/billboard/raw/original/1229/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_866.jams
billboard_867,0330,Where Do You Wanna Go,The Fifth Dimension,../../partitions/billboard/raw/original/0330/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_867.jams
billboard_868,0102,For The Good Times,Ray Price,../../partitions/billboard/raw/original/0102/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_868.jams
billboard_869,0592,All she wants is,Duran Duran,../../partitions/billboard/raw/original/0592/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_869.jams
billboard_870,1024,Baby What You Want Me To Do,Jimmy Reed,../../partitions/billboard/raw/original/1024/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_870.jams
billboard_871,0798,Straight From The Heart,The Allman Brothers,../../partitions/billboard/raw/original/0798/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_871.jams
billboard_872,0308,You Can't Roller Skate In A Buffalo Herd,Roger Miller,../../partitions/billboard/raw/original/0308/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_872.jams
billboard_873,1211,You Don't Own Me,Lesley Gore,../../partitions/billboard/raw/original/1211/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_873.jams
billboard_874,0561,Boulevard,Jackson Browne,../../partitions/billboard/raw/original/0561/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_874.jams
billboard_875,0105,The Spirit of Radio,Rush,../../partitions/billboard/raw/original/0105/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_875.jams
billboard_876,1218,Behind Closed Doors,Charlie Rich,../../partitions/billboard/raw/original/1218/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_876.jams
billboard_877,0568,Dance Away,Roxy,../../partitions/billboard/raw/original/0568/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_877.jams
billboard_878,0791,Hungry Eyes,Eric Carmen,../../partitions/billboard/raw/original/0791/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_878.jams
billboard_879,1227,Chicago,25 or 6 to 4,../../partitions/billboard/raw/original/1227/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_879.jams
billboard_880,0133,Detroit City,Bobby Bare,../../partitions/billboard/raw/original/0133/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_880.jams
billboard_881,0765,Too Weak To Fight,Clarence Carter,../../partitions/billboard/raw/original/0765/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_881.jams
billboard_882,0339,Deeper Shade Of Soul,Urban Dance Squad,../../partitions/billboard/raw/original/0339/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_882.jams
billboard_883,0550,Shake Your Groove Thing,Peaches and Herb,../../partitions/billboard/raw/original/0550/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_883.jams
billboard_884,0762,Walk Like A Man,Grand Funk Railroad,../../partitions/billboard/raw/original/0762/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_884.jams
billboard_885,0306,In The Navy,Village People,../../partitions/billboard/raw/original/0306/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_885.jams
billboard_886,0134,I Had Too Much To Dream,Electric Prunes,../../partitions/billboard/raw/original/0134/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_886.jams
billboard_887,1220,Get Ready,Rare Earth,../../partitions/billboard/raw/original/1220/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_887.jams
billboard_888,1012,All This Time,Sting,../../partitions/billboard/raw/original/1012/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_888.jams
billboard_889,0796,"You're The First, The Last, My Everything",Barry White,../../partitions/billboard/raw/original/0796/salami_chords.txt,../../partitions/billboard/choco/jams/billboard_889.jams
