chord,note_1,note_2,note_3,note_4,note_5,note_6,note_7,note_8,freq_1,freq_2,freq_3,freq_4,freq_5,freq_6,freq_7,freq_8
A:min6,A,C,E,F#,,,,,440.0,523.2511306011974,659.2551138257401,739.988845423269,,,,
Db:9(#11),Db,F,Ab,Cb,Eb,G,,,277.182630976872,349.2282314330038,415.3046975799451,493.8833012561241,622.253967444162,783.990871963499,,
E:7(b9),E,G#,B,D,F,,,,329.62755691286986,415.3046975799451,493.8833012561241,587.3295358348153,698.456462866008,,,
E:maj,E,G#,B,,,,,,329.62755691286986,415.3046975799451,493.8833012561241,,,,,
C:maj6,C,E,G,A,,,,,261.6255653005985,329.62755691286986,391.99543598174927,440.0,,,,
Gb:dim7,Gb,Bbb,Dbb,Fbb,,,,,369.99442271163434,440.0,523.2511306011974,622.253967444162,,,,
E:maj/b3,E,G,G#,B,,,,,329.62755691286986,391.99543598174927,415.3046975799451,493.8833012561241,,,,
E:maj/4,E,G#,A,B,,,,,329.62755691286986,415.3046975799451,440.0,493.8833012561241,,,,
A:7/b3,A,C,C#,E,G,,,,440.0,523.2511306011974,554.3652619537443,659.2551138257401,783.990871963499,,,
A:7/4,A,C#,D,E,G,,,,440.0,554.3652619537443,587.3295358348153,659.2551138257401,783.990871963499,,,
A:maj,A,C#,E,,,,,,440.0,554.3652619537443,659.2551138257401,,,,,
B:7/b3,B,D,D#,F#,A,,,,493.8833012561241,587.3295358348153,622.253967444162,739.988845423269,880.0000000000003,,,
B:7/4,B,D#,E,F#,A,,,,493.8833012561241,622.253967444162,659.2551138257401,739.988845423269,880.0000000000003,,,
Db:maj9,Db,F,Ab,C,Eb,,,,277.182630976872,349.2282314330038,415.3046975799451,523.2511306011974,622.253967444162,,,
"Ab:7(b9,11,13)",Ab,C,Eb,Gb,Bbb,Db,F,,415.3046975799451,523.2511306011974,622.253967444162,739.988845423269,880.0000000000003,1108.7305239074892,1396.912925732017,
"Bb:aug(b7,b9)",Bb,D,F#,Ab,Cb,,,,466.1637615180899,587.3295358348153,739.988845423269,830.6093951598907,987.7666025122488,,,
"Ab:aug(b7,b9)",Ab,C,E,Gb,Bbb,,,,415.3046975799451,523.2511306011974,659.2551138257401,739.988845423269,880.0000000000003,,,
F:9(#11),F,A,C,Eb,G,B,,,349.2282314330038,440.0,523.2511306011974,622.253967444162,783.990871963499,987.7666025122488,,
Eb:min9,Eb,Gb,Bb,Db,F,,,,311.1269837220808,369.99442271163434,466.1637615180899,554.3652619537443,698.456462866008,,,
Ab:9(#11),Ab,C,Eb,Gb,Bb,D,,,415.3046975799451,523.2511306011974,622.253967444162,739.988845423269,932.3275230361803,1174.659071669631,,
F#:dim7,F#,A,C,Eb,,,,,369.99442271163434,440.0,523.2511306011974,622.253967444162,,,,
G:7/3,G,B,D,F,,,,,391.99543598174927,493.8833012561241,587.3295358348153,698.456462866008,,,,
A:min7/b9,A,C,E,G,Bb,,,,440.0,523.2511306011974,659.2551138257401,783.990871963499,932.3275230361803,,,
"A:9(#11,13)",A,C#,E,G,B,D#,F#,,440.0,554.3652619537443,659.2551138257401,783.990871963499,987.7666025122488,1244.5079348883246,1479.977690846539,
"Bb:7(b9,#11)",Bb,D,F,Ab,Cb,E,,,466.1637615180899,587.3295358348153,698.456462866008,830.6093951598907,987.7666025122488,1318.5102276514808,,
Eb:9(#11),Eb,G,Bb,Db,F,A,,,311.1269837220808,391.99543598174927,466.1637615180899,554.3652619537443,698.456462866008,880.0000000000003,,
D:9,D,F#,A,C,E,,,,293.66476791740746,369.99442271163434,440.0,523.2511306011974,659.2551138257401,,,
"Gb:9(#11,13)",Gb,Bb,Db,Fb,Ab,C,Eb,,369.99442271163434,466.1637615180899,554.3652619537443,659.2551138257401,830.6093951598907,1046.5022612023952,1244.5079348883246,
Bb:9(#11),Bb,D,F,Ab,C,E,,,466.1637615180899,587.3295358348153,698.456462866008,830.6093951598907,1046.5022612023952,1318.5102276514808,,
"Ab:7(b9,#11)",Ab,C,Eb,Gb,Bbb,D,,,415.3046975799451,523.2511306011974,622.253967444162,739.988845423269,880.0000000000003,1174.659071669631,,
"D:9(#11,13)",D,F#,A,C,E,G#,B,,293.66476791740746,369.99442271163434,440.0,523.2511306011974,659.2551138257401,830.6093951598907,987.7666025122488,
"E:sus4(b7,9,11,13)",E,A,B,D,F#,A,C#,,329.62755691286986,440.0,493.8833012561241,587.3295358348153,739.988845423269,880.0000000000003,1108.7305239074892,
"E:sus4(b7,9,11,13)/4",E,A,B,D,F#,A,C#,,329.62755691286986,440.0,493.8833012561241,587.3295358348153,739.988845423269,880.0000000000003,1108.7305239074892,
G:maj7/7,G,B,D,F#,,,,,391.99543598174927,493.8833012561241,587.3295358348153,739.988845423269,,,,
"E:(2,*3,5)",E,F#,B,,,,,,329.62755691286986,369.99442271163434,493.8833012561241,,,,,
D:maj,D,F#,A,,,,,,293.66476791740746,369.99442271163434,440.0,,,,,
A:maj/9,A,C#,E,B,,,,,440.0,554.3652619537443,659.2551138257401,987.7666025122488,,,,
A:min7/4,A,C,D,E,G,,,,440.0,523.2511306011974,587.3295358348153,659.2551138257401,783.990871963499,,,
F:sus4(b7),F,Bb,C,Eb,,,,,349.2282314330038,466.1637615180899,523.2511306011974,622.253967444162,,,,
B:7(#9),B,D#,F#,A,C##,,,,493.8833012561241,622.253967444162,739.988845423269,880.0000000000003,1174.659071669631,,,
D:min7/4,D,F,G,A,C,,,,293.66476791740746,349.2282314330038,391.99543598174927,440.0,523.2511306011974,,,
B:hdim7,B,D,F,A,,,,,493.8833012561241,587.3295358348153,698.456462866008,880.0000000000003,,,,
A:min/9,A,C,E,B,,,,,440.0,523.2511306011974,659.2551138257401,987.7666025122488,,,,
A:min/b3,A,C,E,,,,,,440.0,523.2511306011974,659.2551138257401,,,,,
E:7(#9),E,G#,B,D,F##,,,,329.62755691286986,415.3046975799451,493.8833012561241,587.3295358348153,783.990871963499,,,
E:sus4(b7),E,A,B,D,,,,,329.62755691286986,440.0,493.8833012561241,587.3295358348153,,,,
A:sus4(b7),A,D,E,G,,,,,440.0,587.3295358348153,659.2551138257401,783.990871963499,,,,
Db:maj/b7,Db,F,Ab,Cb,,,,,277.182630976872,349.2282314330038,415.3046975799451,493.8833012561241,,,,
"Bb:7(b9,11,13)",Bb,D,F,Ab,Cb,Eb,G,,466.1637615180899,587.3295358348153,698.456462866008,830.6093951598907,987.7666025122488,1244.5079348883246,1567.9817439269987,
Cb:maj7,Cb,Eb,Gb,Bb,,,,,246.94165062806198,311.1269837220808,369.99442271163434,466.1637615180899,,,,
Gb:maj/3,Gb,Bb,Db,,,,,,369.99442271163434,466.1637615180899,554.3652619537443,,,,,
"Db:9(11,13)",Db,F,Ab,Cb,Eb,Gb,Bb,,277.182630976872,349.2282314330038,415.3046975799451,493.8833012561241,622.253967444162,739.988845423269,932.3275230361803,
"C:7(b9,11,13)",C,E,G,Bb,Db,F,A,,261.6255653005985,329.62755691286986,391.99543598174927,466.1637615180899,554.3652619537443,698.456462866008,880.0000000000003,
Ab:maj/3,Ab,C,Eb,,,,,,415.3046975799451,523.2511306011974,622.253967444162,,,,,
Ab:min/b3,Ab,Cb,Eb,,,,,,415.3046975799451,493.8833012561241,622.253967444162,,,,,
Eb:maj/5,Eb,G,Bb,,,,,,311.1269837220808,391.99543598174927,466.1637615180899,,,,,
Ab:maj/9,Ab,C,Eb,Bb,,,,,415.3046975799451,523.2511306011974,622.253967444162,932.3275230361803,,,,
G:maj7/5,G,B,D,F#,,,,,391.99543598174927,493.8833012561241,587.3295358348153,739.988845423269,,,,
D:minmaj7,D,F,A,C#,,,,,293.66476791740746,349.2282314330038,440.0,554.3652619537443,,,,
F:7/3,F,A,C,Eb,,,,,349.2282314330038,440.0,523.2511306011974,622.253967444162,,,,
F:maj6/5,F,A,C,D,,,,,349.2282314330038,440.0,523.2511306011974,587.3295358348153,,,,
D:min(b6),D,F,A,Bb,,,,,293.66476791740746,349.2282314330038,440.0,466.1637615180899,,,,
G:minmaj7,G,Bb,D,F#,,,,,391.99543598174927,466.1637615180899,587.3295358348153,739.988845423269,,,,
G:min6,G,Bb,D,E,,,,,391.99543598174927,466.1637615180899,587.3295358348153,659.2551138257401,,,,
A:7(b9),A,C#,E,G,Bb,,,,440.0,554.3652619537443,659.2551138257401,783.990871963499,932.3275230361803,,,
"A:9(11,b13)",A,C#,E,G,B,D,F,,440.0,554.3652619537443,659.2551138257401,783.990871963499,987.7666025122488,1174.659071669631,1396.912925732017,
B:7/3,B,D#,F#,A,,,,,493.8833012561241,622.253967444162,739.988845423269,880.0000000000003,,,,
B:7/b5,B,D#,F,F#,A,,,,493.8833012561241,622.253967444162,698.456462866008,739.988845423269,880.0000000000003,,,
Gb:min7,Gb,Bbb,Db,Fb,,,,,369.99442271163434,440.0,554.3652619537443,659.2551138257401,,,,
Eb:maj/b7,Eb,G,Bb,Db,,,,,311.1269837220808,391.99543598174927,466.1637615180899,554.3652619537443,,,,
Eb:maj/3,Eb,G,Bb,,,,,,311.1269837220808,391.99543598174927,466.1637615180899,,,,,
Eb:sus4,Eb,Ab,Bb,,,,,,311.1269837220808,415.3046975799451,466.1637615180899,,,,,
F:min,F,Ab,C,,,,,,349.2282314330038,415.3046975799451,523.2511306011974,,,,,
Gb:9(#11),Gb,Bb,Db,Fb,Ab,C,,,369.99442271163434,466.1637615180899,554.3652619537443,659.2551138257401,830.6093951598907,1046.5022612023952,,
D:maj9,D,F#,A,C#,E,,,,293.66476791740746,369.99442271163434,440.0,554.3652619537443,659.2551138257401,,,
D:maj6(9),D,F#,A,B,E,,,,293.66476791740746,369.99442271163434,440.0,493.8833012561241,659.2551138257401,,,
E:min9,E,G,B,D,F#,,,,329.62755691286986,391.99543598174927,493.8833012561241,587.3295358348153,739.988845423269,,,
"B:aug(b7,#9)",B,D#,F##,A,C##,,,,493.8833012561241,622.253967444162,783.990871963499,880.0000000000003,1174.659071669631,,,
"F#:7(b9,11,13)",F#,A#,C#,E,G,B,D#,,369.99442271163434,466.1637615180899,554.3652619537443,659.2551138257401,783.990871963499,987.7666025122488,1244.5079348883246,
B:min7/b7,B,D,F#,A,,,,,493.8833012561241,587.3295358348153,739.988845423269,880.0000000000003,,,,
G#:min7,G#,B,D#,F#,,,,,415.3046975799451,493.8833012561241,622.253967444162,739.988845423269,,,,
"C#:7(b9,11,13)",C#,E#,G#,B,D,F#,A#,,277.182630976872,349.2282314330038,415.3046975799451,493.8833012561241,587.3295358348153,739.988845423269,932.3275230361803,
B:7(b9),B,D#,F#,A,C,,,,493.8833012561241,622.253967444162,739.988845423269,880.0000000000003,1046.5022612023952,,,
D:aug(b7),D,F#,A#,C,,,,,293.66476791740746,369.99442271163434,466.1637615180899,523.2511306011974,,,,
C#:dim,C#,E,G,,,,,,277.182630976872,329.62755691286986,391.99543598174927,,,,,
G:maj6/5,G,B,D,E,,,,,391.99543598174927,493.8833012561241,587.3295358348153,659.2551138257401,,,,
G:sus4(b7),G,C,D,F,,,,,391.99543598174927,523.2511306011974,587.3295358348153,698.456462866008,,,,
A:min7/b7,A,C,E,G,,,,,440.0,523.2511306011974,659.2551138257401,783.990871963499,,,,
Ab:maj/7,Ab,C,Eb,G,,,,,415.3046975799451,523.2511306011974,622.253967444162,783.990871963499,,,,
Ab:7/#6,Ab,C,Eb,F#,Gb,,,,415.3046975799451,523.2511306011974,622.253967444162,739.988845423269,739.988845423269,,,
Bb:min7/b7,Bb,Db,F,Ab,,,,,466.1637615180899,554.3652619537443,698.456462866008,830.6093951598907,,,,
Bb:7(b9),Bb,D,F,Ab,Cb,,,,466.1637615180899,587.3295358348153,698.456462866008,830.6093951598907,987.7666025122488,,,
Ab:sus4(b7),Ab,Db,Eb,Gb,,,,,415.3046975799451,554.3652619537443,622.253967444162,739.988845423269,,,,
G:min/7,G,Bb,D,F#,,,,,391.99543598174927,466.1637615180899,587.3295358348153,739.988845423269,,,,
G:min/b7,G,Bb,D,F,,,,,391.99543598174927,466.1637615180899,587.3295358348153,698.456462866008,,,,
Bb:maj6/3,Bb,D,F,G,,,,,466.1637615180899,587.3295358348153,698.456462866008,783.990871963499,,,,
"D:(3,b5,b7)",D,F#,Ab,C,,,,,293.66476791740746,369.99442271163434,415.3046975799451,523.2511306011974,,,,
C:minmaj7,C,Eb,G,B,,,,,261.6255653005985,311.1269837220808,391.99543598174927,493.8833012561241,,,,
B:minmaj7,B,D,F#,A#,,,,,493.8833012561241,587.3295358348153,739.988845423269,932.3275230361803,,,,
C:min/b7,C,Eb,G,Bb,,,,,261.6255653005985,311.1269837220808,391.99543598174927,466.1637615180899,,,,
F:min9,F,Ab,C,Eb,G,,,,349.2282314330038,415.3046975799451,523.2511306011974,622.253967444162,783.990871963499,,,
Bb:sus4,Bb,Eb,F,,,,,,466.1637615180899,622.253967444162,698.456462866008,,,,,
Eb:maj/7,Eb,G,Bb,D,,,,,311.1269837220808,391.99543598174927,466.1637615180899,587.3295358348153,,,,
D:dim7,D,F,Ab,Cb,,,,,293.66476791740746,349.2282314330038,415.3046975799451,493.8833012561241,,,,
Ab:maj7/5,Ab,C,Eb,G,,,,,415.3046975799451,523.2511306011974,622.253967444162,783.990871963499,,,,
Eb:7(b9),Eb,G,Bb,Db,Fb,,,,311.1269837220808,391.99543598174927,466.1637615180899,554.3652619537443,659.2551138257401,,,
Eb:aug(b7),Eb,G,B,Db,,,,,311.1269837220808,391.99543598174927,493.8833012561241,554.3652619537443,,,,
Bb:min,Bb,Db,F,,,,,,466.1637615180899,554.3652619537443,698.456462866008,,,,,
Gb:maj6,Gb,Bb,Db,Eb,,,,,369.99442271163434,466.1637615180899,554.3652619537443,622.253967444162,,,,
Db:min,Db,Fb,Ab,,,,,,277.182630976872,329.62755691286986,415.3046975799451,,,,,
"D:aug(b7,#9)",D,F#,A#,C,E#,,,,293.66476791740746,369.99442271163434,466.1637615180899,523.2511306011974,698.456462866008,,,
"G:9(11,13)",G,B,D,F,A,C,E,,391.99543598174927,493.8833012561241,587.3295358348153,698.456462866008,880.0000000000003,1046.5022612023952,1318.5102276514808,
F#:7(#9),F#,A#,C#,E,G##,,,,369.99442271163434,466.1637615180899,554.3652619537443,659.2551138257401,880.0000000000003,,,
"G:(2,*3,5)/3",G,A,B,D,,,,,391.99543598174927,440.0,493.8833012561241,587.3295358348153,,,,
"F:(2,*3,5)/3",F,G,A,C,,,,,349.2282314330038,391.99543598174927,440.0,523.2511306011974,,,,
"A:(2,*3,5)/3",A,B,C#,E,,,,,440.0,493.8833012561241,554.3652619537443,659.2551138257401,,,,
G:maj/9,G,B,D,A,,,,,391.99543598174927,493.8833012561241,587.3295358348153,880.0000000000003,,,,
"Gb:9(11,13)",Gb,Bb,Db,Fb,Ab,Cb,Eb,,369.99442271163434,466.1637615180899,554.3652619537443,659.2551138257401,830.6093951598907,987.7666025122488,1244.5079348883246,
"C:(2,*3,5)/3",C,D,E,G,,,,,261.6255653005985,293.66476791740746,329.62755691286986,391.99543598174927,,,,
A:min/6,A,C,E,F#,,,,,440.0,523.2511306011974,659.2551138257401,739.988845423269,,,,
"F:(3,b5,b7,b9,b13)",F,A,Cb,Eb,Gb,Db,,,349.2282314330038,440.0,493.8833012561241,622.253967444162,739.988845423269,1108.7305239074892,,
F#:9(#11),F#,A#,C#,E,G#,B#,,,369.99442271163434,466.1637615180899,554.3652619537443,659.2551138257401,830.6093951598907,1046.5022612023952,,
G#:7(b9),G#,B#,D#,F#,A,,,,415.3046975799451,523.2511306011974,622.253967444162,739.988845423269,880.0000000000003,,,
F#:7(b9),F#,A#,C#,E,G,,,,369.99442271163434,466.1637615180899,554.3652619537443,659.2551138257401,783.990871963499,,,
D#:7(#9),D#,F##,A#,C#,E##,,,,311.1269837220808,391.99543598174927,466.1637615180899,554.3652619537443,739.988845423269,,,
G#:maj7,G#,B#,D#,F##,,,,,415.3046975799451,523.2511306011974,622.253967444162,783.990871963499,,,,
A#:min7,A#,C#,E#,G#,,,,,466.1637615180899,554.3652619537443,698.456462866008,830.6093951598907,,,,
D#:7,D#,F##,A#,C#,,,,,311.1269837220808,391.99543598174927,466.1637615180899,554.3652619537443,,,,
F#:7/5,F#,A#,C#,E,,,,,369.99442271163434,466.1637615180899,554.3652619537443,659.2551138257401,,,,
E:maj7/3,E,G#,B,D#,,,,,329.62755691286986,415.3046975799451,493.8833012561241,622.253967444162,,,,
Db:maj/3,Db,F,Ab,,,,,,277.182630976872,349.2282314330038,415.3046975799451,,,,,
"F:(3,b5,b7)",F,A,Cb,Eb,,,,,349.2282314330038,440.0,493.8833012561241,622.253967444162,,,,
Cb:maj,Cb,Eb,Gb,,,,,,246.94165062806198,311.1269837220808,369.99442271163434,,,,,
B:9(#11),B,D#,F#,A,C#,E#,,,493.8833012561241,622.253967444162,739.988845423269,880.0000000000003,1108.7305239074892,1396.912925732017,,
Eb:min,Eb,Gb,Bb,,,,,,311.1269837220808,369.99442271163434,466.1637615180899,,,,,
Db:maj6,Db,F,Ab,Bb,,,,,277.182630976872,349.2282314330038,415.3046975799451,466.1637615180899,,,,
F#:maj,F#,A#,C#,,,,,,369.99442271163434,466.1637615180899,554.3652619537443,,,,,
A:min7/5,A,C,E,G,,,,,440.0,523.2511306011974,659.2551138257401,783.990871963499,,,,
"E:9(11,b13)",E,G#,B,D,F#,A,C,,329.62755691286986,415.3046975799451,493.8833012561241,587.3295358348153,739.988845423269,880.0000000000003,1046.5022612023952,
F:maj7/9,F,A,C,E,G,,,,349.2282314330038,440.0,523.2511306011974,659.2551138257401,783.990871963499,,,
F:min/b7,F,Ab,C,Eb,,,,,349.2282314330038,415.3046975799451,523.2511306011974,622.253967444162,,,,
"Ab:(3,b5,b7,b9,b13)",Ab,C,Ebb,Gb,Bbb,Fb,,,415.3046975799451,523.2511306011974,587.3295358348153,739.988845423269,880.0000000000003,1318.5102276514808,,
Ab:aug(b7),Ab,C,E,Gb,,,,,415.3046975799451,523.2511306011974,659.2551138257401,739.988845423269,,,,
"G:sus4(b7,b9)",G,C,D,F,Ab,,,,391.99543598174927,523.2511306011974,587.3295358348153,698.456462866008,830.6093951598907,,,
Eb:dim7,Eb,Gb,Bbb,Dbb,,,,,311.1269837220808,369.99442271163434,440.0,523.2511306011974,,,,
C:maj(9),C,E,G,D,,,,,261.6255653005985,329.62755691286986,391.99543598174927,587.3295358348153,,,,
C:maj6(9),C,E,G,A,D,,,,261.6255653005985,329.62755691286986,391.99543598174927,440.0,587.3295358348153,,,
B:sus4(b7),B,E,F#,A,,,,,493.8833012561241,659.2551138257401,739.988845423269,880.0000000000003,,,,
D:maj/4,D,F#,G,A,,,,,293.66476791740746,369.99442271163434,391.99543598174927,440.0,,,,
Db:maj6(9),Db,F,Ab,Bb,Eb,,,,277.182630976872,349.2282314330038,415.3046975799451,466.1637615180899,622.253967444162,,,
C:sus4(b7),C,F,G,Bb,,,,,261.6255653005985,349.2282314330038,391.99543598174927,466.1637615180899,,,,
Eb:maj/4,Eb,G,Ab,Bb,,,,,311.1269837220808,391.99543598174927,415.3046975799451,466.1637615180899,,,,
F:maj(9),F,A,C,G,,,,,349.2282314330038,440.0,523.2511306011974,783.990871963499,,,,
F:maj/6,F,A,C,D,,,,,349.2282314330038,440.0,523.2511306011974,587.3295358348153,,,,
G:maj/6,G,B,D,E,,,,,391.99543598174927,493.8833012561241,587.3295358348153,659.2551138257401,,,,
C:maj/9,C,E,G,D,,,,,261.6255653005985,329.62755691286986,391.99543598174927,587.3295358348153,,,,
E:min9(11),E,G,B,D,F#,A,,,329.62755691286986,391.99543598174927,493.8833012561241,587.3295358348153,739.988845423269,880.0000000000003,,
A:min9(11)/b7,A,C,E,G,B,D,,,440.0,523.2511306011974,659.2551138257401,783.990871963499,987.7666025122488,1174.659071669631,,
F:min9/4,F,Ab,Bb,C,Eb,G,,,349.2282314330038,415.3046975799451,466.1637615180899,523.2511306011974,622.253967444162,783.990871963499,,
"G:9(11,b13)/3",G,B,D,F,A,C,Eb,,391.99543598174927,493.8833012561241,587.3295358348153,698.456462866008,880.0000000000003,1046.5022612023952,1244.5079348883246,
C:min9(11),C,Eb,G,Bb,D,F,,,261.6255653005985,311.1269837220808,391.99543598174927,466.1637615180899,587.3295358348153,698.456462866008,,
G:min9(11),G,Bb,D,F,A,C,,,391.99543598174927,466.1637615180899,587.3295358348153,698.456462866008,880.0000000000003,1046.5022612023952,,
B:maj7/b1,Bb,B,D#,F#,A#,,,,466.1637615180899,493.8833012561241,622.253967444162,739.988845423269,932.3275230361803,,,
Bb:maj7/5,Bb,D,F,A,,,,,466.1637615180899,587.3295358348153,698.456462866008,880.0000000000003,,,,
E:min7/4,E,G,A,B,D,,,,329.62755691286986,391.99543598174927,440.0,493.8833012561241,587.3295358348153,,,
B:min9(11),B,D,F#,A,C#,E,,,493.8833012561241,587.3295358348153,739.988845423269,880.0000000000003,1108.7305239074892,1318.5102276514808,,
B:min9/b7,B,D,F#,A,C#,,,,493.8833012561241,587.3295358348153,739.988845423269,880.0000000000003,1108.7305239074892,,,
F#:maj9(#11),F#,A#,C#,E#,G#,B#,,,369.99442271163434,466.1637615180899,554.3652619537443,698.456462866008,830.6093951598907,1046.5022612023952,,
G:min9(11)/4,G,Bb,C,D,F,A,C,,391.99543598174927,466.1637615180899,523.2511306011974,587.3295358348153,698.456462866008,880.0000000000003,1046.5022612023952,
F:maj9,F,A,C,E,G,,,,349.2282314330038,440.0,523.2511306011974,659.2551138257401,783.990871963499,,,
F#:min9(11)/4,F#,A,B,C#,E,G#,B,,369.99442271163434,440.0,493.8833012561241,554.3652619537443,659.2551138257401,830.6093951598907,987.7666025122488,
"B:9(#11,13)",B,D#,F#,A,C#,E#,G#,,493.8833012561241,622.253967444162,739.988845423269,880.0000000000003,1108.7305239074892,1396.912925732017,1661.218790319782,
Bb:maj9,Bb,D,F,A,C,,,,466.1637615180899,587.3295358348153,698.456462866008,880.0000000000003,1046.5022612023952,,,
Eb:min9(11),Eb,Gb,Bb,Db,F,Ab,,,311.1269837220808,369.99442271163434,466.1637615180899,554.3652619537443,698.456462866008,830.6093951598907,,
B:aug/9,B,D#,F##,C#,,,,,493.8833012561241,622.253967444162,783.990871963499,1108.7305239074892,,,,
C:min6(9),C,Eb,G,A,D,,,,261.6255653005985,311.1269837220808,391.99543598174927,440.0,587.3295358348153,,,
F:minmaj7,F,Ab,C,E,,,,,349.2282314330038,415.3046975799451,523.2511306011974,659.2551138257401,,,,
Db:9,Db,F,Ab,Cb,Eb,,,,277.182630976872,349.2282314330038,415.3046975799451,493.8833012561241,622.253967444162,,,
B:9,B,D#,F#,A,C#,,,,493.8833012561241,622.253967444162,739.988845423269,880.0000000000003,1108.7305239074892,,,
Ab:aug/9,Ab,C,E,Bb,,,,,415.3046975799451,523.2511306011974,659.2551138257401,932.3275230361803,,,,
D:sus4(b7),D,G,A,C,,,,,293.66476791740746,391.99543598174927,440.0,523.2511306011974,,,,
F:maj7/3,F,A,C,E,,,,,349.2282314330038,440.0,523.2511306011974,659.2551138257401,,,,
A:min9,A,C,E,G,B,,,,440.0,523.2511306011974,659.2551138257401,783.990871963499,987.7666025122488,,,
Db:maj/#5,Db,F,Ab,A,,,,,277.182630976872,349.2282314330038,415.3046975799451,440.0,,,,
Gb:maj9,Gb,Bb,Db,F,Ab,,,,369.99442271163434,466.1637615180899,554.3652619537443,698.456462866008,830.6093951598907,,,
E:min6(9),E,G,B,C#,F#,,,,329.62755691286986,391.99543598174927,493.8833012561241,554.3652619537443,739.988845423269,,,
G:min9,G,Bb,D,F,A,,,,391.99543598174927,466.1637615180899,587.3295358348153,698.456462866008,880.0000000000003,,,
"E:(3,b5,b7,b9,b13)",E,G#,Bb,D,F,C,,,329.62755691286986,415.3046975799451,466.1637615180899,587.3295358348153,698.456462866008,1046.5022612023952,,
"G:aug(b7,#9)",G,B,D#,F,A#,,,,391.99543598174927,493.8833012561241,622.253967444162,698.456462866008,932.3275230361803,,,
C:dim(7),C,Eb,Gb,B,,,,,261.6255653005985,311.1269837220808,369.99442271163434,493.8833012561241,,,,
"B:(3,b5,b7,b9,b13)",B,D#,F,A,C,G,,,493.8833012561241,622.253967444162,698.456462866008,880.0000000000003,1046.5022612023952,1567.9817439269987,,
E:7(b9)/3,E,G#,B,D,F,,,,329.62755691286986,415.3046975799451,493.8833012561241,587.3295358348153,698.456462866008,,,
A:maj/b1,Ab,A,C#,E,,,,,415.3046975799451,440.0,554.3652619537443,659.2551138257401,,,,
"C:9(11,13)",C,E,G,Bb,D,F,A,,261.6255653005985,329.62755691286986,391.99543598174927,466.1637615180899,587.3295358348153,698.456462866008,880.0000000000003,
"B:aug(b7,9)",B,D#,F##,A,C#,,,,493.8833012561241,622.253967444162,783.990871963499,880.0000000000003,1108.7305239074892,,,
