id,biab_id,score_title,score_authors,file_path,jams_path
biab-internet-corpus_107.jams,Walking Shoes_id_02846_community.Mgu,Walking Shoes,,../../partitions/biab-internet-corpus/raw/Walking Shoes_id_02846_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_107.jams
biab-internet-corpus_108.jams,"Goodbye, Little World_id_01020_community.Mgu","Goodbye, Little World [ - pno ]                           ",,"../../partitions/biab-internet-corpus/raw/Goodbye, Little World_id_01020_community.Mgu",../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_108.jams
biab-internet-corpus_109.jams,I'm Old Fashioned_id_01355_community.Mgu,I'm Old Fashioned - Jerome Kern & Johnny Mercer,,../../partitions/biab-internet-corpus/raw/I'm Old Fashioned_id_01355_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_109.jams
biab-internet-corpus_110.jams,It's Only A Paper Moon_id_01486_community.Mgu,It's Only A Paper Moon,,../../partitions/biab-internet-corpus/raw/It's Only A Paper Moon_id_01486_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_110.jams
biab-internet-corpus_111.jams,Time In A Bottle_id_13642_allanah.MGU,Time In A Bottle - Jim Croce,,../../partitions/biab-internet-corpus/raw/Time In A Bottle_id_13642_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_111.jams
biab-internet-corpus_113.jams,Ballad For Bob_id_07501_allanah.MGU,BALLAD FOR BOB [omit Pno]   *****                  ,,../../partitions/biab-internet-corpus/raw/Ballad For Bob_id_07501_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_113.jams
biab-internet-corpus_114.jams,Edelweiss_id_00795_community.Mgu,Edelweiss,,../../partitions/biab-internet-corpus/raw/Edelweiss_id_00795_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_114.jams
biab-internet-corpus_115.jams,Toy Soldiers_id_13698_allanah.MG9,Toy Soldiers,,../../partitions/biab-internet-corpus/raw/Toy Soldiers_id_13698_allanah.MG9,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_115.jams
biab-internet-corpus_116.jams,St. Louis Blues_id_13037_allanah.MGU,ST. LOUIS BLUES,,../../partitions/biab-internet-corpus/raw/St. Louis Blues_id_13037_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_116.jams
biab-internet-corpus_117.jams,Sweet Georgia Brown_id_13218_allanah.MGU,Sweet Georgia Brown,,../../partitions/biab-internet-corpus/raw/Sweet Georgia Brown_id_13218_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_117.jams
biab-internet-corpus_118.jams,Tie Me Kangaroo Down Sport_id_05582_wdick.MGU,Tie Me Kangaroo Down Sport/Rolf Harris/ M01 T01,,../../partitions/biab-internet-corpus/raw/Tie Me Kangaroo Down Sport_id_05582_wdick.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_118.jams
biab-internet-corpus_119.jams,"Abdul, The Bulbul Amir_id_00056_community.Mgu","Abdul, the Bulbul Amir",,"../../partitions/biab-internet-corpus/raw/Abdul, The Bulbul Amir_id_00056_community.Mgu",../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_119.jams
biab-internet-corpus_120.jams,Rights Of Man_id_02159_community.Mgu,Rights of Man,,../../partitions/biab-internet-corpus/raw/Rights Of Man_id_02159_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_120.jams
biab-internet-corpus_121.jams,Bag's Groove_id_03286_wdick.MG1,Bags' Groove    Blues in F                          ,,../../partitions/biab-internet-corpus/raw/Bag's Groove_id_03286_wdick.MG1,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_121.jams
biab-internet-corpus_122.jams,Never On A Sunday_id_05008_wdick.MGU,Never On A Sunday,,../../partitions/biab-internet-corpus/raw/Never On A Sunday_id_05008_wdick.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_122.jams
biab-internet-corpus_123.jams,Frisky_id_00943_community.Mgu,Frisky - Johnny Hodges,,../../partitions/biab-internet-corpus/raw/Frisky_id_00943_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_123.jams
biab-internet-corpus_124.jams,Done_id_00743_community.MGU,Done,,../../partitions/biab-internet-corpus/raw/Done_id_00743_community.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_124.jams
biab-internet-corpus_125.jams,Daydream V2_id_03876_wdick.MGU,Daydream  ,,../../partitions/biab-internet-corpus/raw/Daydream V2_id_03876_wdick.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_125.jams
biab-internet-corpus_126.jams,Strollin'_id_02437_community.Mg1,Strollin' - Horace Silver,,../../partitions/biab-internet-corpus/raw/Strollin'_id_02437_community.Mg1,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_126.jams
biab-internet-corpus_127.jams,Open Country_id_02025_community.MGU,Open Country - Bob Brookmeyer,,../../partitions/biab-internet-corpus/raw/Open Country_id_02025_community.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_127.jams
biab-internet-corpus_128.jams,Sweet Chorus_id_02482_community.Mg1,Sweet Chorus,,../../partitions/biab-internet-corpus/raw/Sweet Chorus_id_02482_community.Mg1,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_128.jams
biab-internet-corpus_129.jams,"Bewitched, Bothered And Bewildered_id_03371_wdick.MG1","Bewitched, Bothered and Bewildered",,"../../partitions/biab-internet-corpus/raw/Bewitched, Bothered And Bewildered_id_03371_wdick.MG1",../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_129.jams
biab-internet-corpus_130.jams,Strwlz_id_02441_community.Mgu,Strwlz,,../../partitions/biab-internet-corpus/raw/Strwlz_id_02441_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_130.jams
biab-internet-corpus_131.jams,Skip It Reggy_id_02277_community.Mgu,Skip It Reggy,,../../partitions/biab-internet-corpus/raw/Skip It Reggy_id_02277_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_131.jams
biab-internet-corpus_132.jams,What A Wonderful World_id_05717_wdick.MGU,What A Wonderful World  (George D. Weiss and Bob Thiele),,../../partitions/biab-internet-corpus/raw/What A Wonderful World_id_05717_wdick.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_132.jams
biab-internet-corpus_133.jams,Con Alma_id_08454_allanah.MGU,Con Alma,,../../partitions/biab-internet-corpus/raw/Con Alma_id_08454_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_133.jams
biab-internet-corpus_134.jams,But Where Are You_id_00444_community.Mgn,But where are you,,../../partitions/biab-internet-corpus/raw/But Where Are You_id_00444_community.Mgn,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_134.jams
biab-internet-corpus_135.jams,Fireman_id_00885_community.Mgu,Fireman                                           ,,../../partitions/biab-internet-corpus/raw/Fireman_id_00885_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_135.jams
biab-internet-corpus_136.jams,Light My Fire (the Doors)_id_10984_wdick.MGU,Light My Fire (The Doors),,../../partitions/biab-internet-corpus/raw/Light My Fire (the Doors)_id_10984_wdick.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_136.jams
biab-internet-corpus_137.jams,Runa_id_02184_community.Mgu,Runa - Soda,,../../partitions/biab-internet-corpus/raw/Runa_id_02184_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_137.jams
biab-internet-corpus_138.jams,Did She Mention My Name_id_08805_allanah.MGU,Did She Mention My Name- Gordon Lightfoot,,../../partitions/biab-internet-corpus/raw/Did She Mention My Name_id_08805_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_138.jams
biab-internet-corpus_139.jams,Twelve Days Of Christmas_id_13760_allanah.MGO,Twelve Days of Christmas/TradEnglishChristmasCarol,,../../partitions/biab-internet-corpus/raw/Twelve Days Of Christmas_id_13760_allanah.MGO,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_139.jams
biab-internet-corpus_140.jams,Champ's Can_id_03655_wdick.MGU,Champ's CAN-CAN  [omit Pno]                  ,,../../partitions/biab-internet-corpus/raw/Champ's Can_id_03655_wdick.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_140.jams
biab-internet-corpus_141.jams,Smuggler's Blues Glenn Frey & Jack Tempchin_id_05369_wdick.MGC,Smuggler's Blues    Glenn Frey & Jack Tempchin,,../../partitions/biab-internet-corpus/raw/Smuggler's Blues Glenn Frey & Jack Tempchin_id_05369_wdick.MGC,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_141.jams
biab-internet-corpus_142.jams,Beale Street Blues_id_03326_wdick.MGU,Beale Street Blues,,../../partitions/biab-internet-corpus/raw/Beale Street Blues_id_03326_wdick.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_142.jams
biab-internet-corpus_143.jams,"Day In The Life Of A Fool, A_id_06791_allanah.MGU",A  DAY IN THE LIFE OF A FOOL,,"../../partitions/biab-internet-corpus/raw/Day In The Life Of A Fool, A_id_06791_allanah.MGU",../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_143.jams
biab-internet-corpus_144.jams,I Am Your Captain_id_04422_wdick.MGB,I Am Your Captain,,../../partitions/biab-internet-corpus/raw/I Am Your Captain_id_04422_wdick.MGB,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_144.jams
biab-internet-corpus_145.jams,Ain't Nobody Here But Us Chickens_id_00083_community.Mgx,Ain't Nobody Here But Us Chickens,,../../partitions/biab-internet-corpus/raw/Ain't Nobody Here But Us Chickens_id_00083_community.Mgx,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_145.jams
biab-internet-corpus_146.jams,"Baby, Won't You Please Come Home_id_00229_community.Mgu","Baby, Won't You Please Come Home",,"../../partitions/biab-internet-corpus/raw/Baby, Won't You Please Come Home_id_00229_community.Mgu",../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_146.jams
biab-internet-corpus_147.jams,I Hadn't Anyone Till You_id_10115_allanah.MGU,I HADN'T ANYONE TILL YOU,,../../partitions/biab-internet-corpus/raw/I Hadn't Anyone Till You_id_10115_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_147.jams
biab-internet-corpus_148.jams,Black And Tan Fantasy (Working On)_id_00315_community.Mgu,Black And Tan Fantasy (Working On),,../../partitions/biab-internet-corpus/raw/Black And Tan Fantasy (Working On)_id_00315_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_148.jams
biab-internet-corpus_149.jams,Surrender_id_13194_allanah.MGU,Surrender,,../../partitions/biab-internet-corpus/raw/Surrender_id_13194_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_149.jams
biab-internet-corpus_150.jams,China Sweet_id_08362_allanah.MGU,China Sweet - by Ron Stebbins,,../../partitions/biab-internet-corpus/raw/China Sweet_id_08362_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_150.jams
biab-internet-corpus_151.jams,Big Nick_id_03380_wdick.MG1,Big Nick                                       ,,../../partitions/biab-internet-corpus/raw/Big Nick_id_03380_wdick.MG1,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_151.jams
biab-internet-corpus_152.jams,Lost April_id_01676_community.Mgu,Lost April - Emil Newman & Herbert Spencer,,../../partitions/biab-internet-corpus/raw/Lost April_id_01676_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_152.jams
biab-internet-corpus_153.jams,"Orphan, The_id_02668_community.Mgu",The Orphan,,"../../partitions/biab-internet-corpus/raw/Orphan, The_id_02668_community.Mgu",../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_153.jams
biab-internet-corpus_154.jams,Dawning_id_00656_community.Mgu,Dawning ,,../../partitions/biab-internet-corpus/raw/Dawning_id_00656_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_154.jams
biab-internet-corpus_155.jams,I Just Called To Say I Love You_id_04456_wdick.MGB,I Just Called To Say I Love You,,../../partitions/biab-internet-corpus/raw/I Just Called To Say I Love You_id_04456_wdick.MGB,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_155.jams
biab-internet-corpus_156.jams,Your Eyes Are The Eyes_id_09152_community.Mgu,Your Eyes Are The Eyes,,../../partitions/biab-internet-corpus/raw/Your Eyes Are The Eyes_id_09152_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_156.jams
biab-internet-corpus_157.jams,Fiveotwo Blues_id_04183_wdick.MGH,Five-O-Two Blues,,../../partitions/biab-internet-corpus/raw/Fiveotwo Blues_id_04183_wdick.MGH,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_157.jams
biab-internet-corpus_158.jams,Nashville Tales_id_08613_allanah.MGU,Nashville Tales - Chet.sty demo - -,,../../partitions/biab-internet-corpus/raw/Nashville Tales_id_08613_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_158.jams
biab-internet-corpus_159.jams,Ill Wind_id_10424_allanah.MGU,ILL WIND,,../../partitions/biab-internet-corpus/raw/Ill Wind_id_10424_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_159.jams
biab-internet-corpus_160.jams,Has Anyone Seen My Sweet Gypsy Rose_id_01088_community.MGU,Has Anyone Seen My Sweet Gypsy Rose?,,../../partitions/biab-internet-corpus/raw/Has Anyone Seen My Sweet Gypsy Rose_id_01088_community.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_160.jams
biab-internet-corpus_161.jams,Swingin' Until The Girls Come Home_id_02499_community.Mgu,Swingin' Until The Girls Come Home - Oscar Pettiford,,../../partitions/biab-internet-corpus/raw/Swingin' Until The Girls Come Home_id_02499_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_161.jams
biab-internet-corpus_162.jams,Harper Valley P.T.A_id_01085_community.Mgu,Harper Valley P.T.A.,,../../partitions/biab-internet-corpus/raw/Harper Valley P.T.A_id_01085_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_162.jams
biab-internet-corpus_163.jams,Boogie Down_id_03486_wdick.MGU,Boogie Down,,../../partitions/biab-internet-corpus/raw/Boogie Down_id_03486_wdick.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_163.jams
biab-internet-corpus_164.jams,Blues In The Night_id_07828_allanah.MG2,Blues in the Night - Mercer/Arlen,,../../partitions/biab-internet-corpus/raw/Blues In The Night_id_07828_allanah.MG2,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_164.jams
biab-internet-corpus_165.jams,Goodbye Yellow Brick Road_id_04316_wdick.MGU,Goodbye Yellow Brick Road,,../../partitions/biab-internet-corpus/raw/Goodbye Yellow Brick Road_id_04316_wdick.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_165.jams
biab-internet-corpus_166.jams,I Just Called To Say I Love You_id_10130_allanah.MGK,I Just Called To Say That I Love You,,../../partitions/biab-internet-corpus/raw/I Just Called To Say I Love You_id_10130_allanah.MGK,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_166.jams
biab-internet-corpus_167.jams,Bobby Mcgee_id_03477_wdick.MGB,Bobby McGee                                   ,,../../partitions/biab-internet-corpus/raw/Bobby Mcgee_id_03477_wdick.MGB,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_167.jams
biab-internet-corpus_168.jams,Black Nile_id_03407_wdick.MGU,Black Nile,,../../partitions/biab-internet-corpus/raw/Black Nile_id_03407_wdick.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_168.jams
biab-internet-corpus_169.jams,Beyond The Blue Horizon_id_00292_community.Mgu,Beyond The Blue Horizon - Robin & Whiting,,../../partitions/biab-internet-corpus/raw/Beyond The Blue Horizon_id_00292_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_169.jams
biab-internet-corpus_170.jams,White Cockade_id_02943_community.Mgu,White Cockade,,../../partitions/biab-internet-corpus/raw/White Cockade_id_02943_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_170.jams
biab-internet-corpus_171.jams,All God's Chillun Got Rhythm_id_05943_midicons.MG1,All God's Chillun Got Rhythm,,../../partitions/biab-internet-corpus/raw/All God's Chillun Got Rhythm_id_05943_midicons.MG1,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_171.jams
biab-internet-corpus_172.jams,That's What Friends Are For_id_09448_allanah.MGU,That's What Friends Are For      clarkr@sd28.bc.ca,,../../partitions/biab-internet-corpus/raw/That's What Friends Are For_id_09448_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_172.jams
biab-internet-corpus_173.jams,One Kiss_id_12018_allanah.MGU,Untitled Song,,../../partitions/biab-internet-corpus/raw/One Kiss_id_12018_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_173.jams
biab-internet-corpus_174.jams,You Make Me Feel So Young_id_03037_community.MGX,You Make Me Feel So Young - Edward Heyman & Victor Young,,../../partitions/biab-internet-corpus/raw/You Make Me Feel So Young_id_03037_community.MGX,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_174.jams
biab-internet-corpus_175.jams,Sun Won't Shine_id_02459_community.Mgu,Sun Won't Shine - Anonymous,,../../partitions/biab-internet-corpus/raw/Sun Won't Shine_id_02459_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_175.jams
